X,Y,Z,Index,Val
28,41,16,3550,0.0392
98,7,16,12616,0.057100002000000004
39,76,16,5015,0.046500001
28,102,16,3611,0.122400001
89,100,16,11539,0.048500000999999994
76,30,16,9779,0.284000009
47,91,16,6070,0.273000002
6,47,16,696,0.06899999799999999
3,60,16,319,0.30099999899999996
99,123,16,12862,0.040199999
73,9,16,9368,0.0451
88,94,16,11403,0.1127
52,56,16,6685,0.0502
88,68,16,11377,0.300000012
63,90,16,8149,0.291000009
87,52,16,11231,0.1228
91,60,16,11759,0.09000000400000001
53,46,16,6805,0.10689999900000001
24,119,16,3108,0.10689999900000001
60,65,16,7734,0.294999987
84,122,16,10911,0.0867
17,96,16,2175,0.09510000099999999
53,12,16,6771,0.034400001
71,48,16,9147,0.063699998
36,48,16,4597,0.0285
23,97,16,2956,0.0876
63,94,16,8153,0.305000007
16,64,16,2013,0.034200002
36,26,16,4575,0.310000002
26,89,16,3338,0.291000009
81,125,16,10524,0.21240000399999998
56,38,16,7187,0.074500002
93,30,16,11989,0.166800007
45,109,16,5828,0.0601
69,123,16,8962,0.034200002
80,56,16,10325,0.317000002
98,4,16,12613,0.0287
67,9,16,8588,0.052999999000000006
10,126,16,1295,0.0427
97,89,16,12568,0.300000012
95,40,16,12259,0.0634
80,3,16,10272,0.0911
12,48,16,1477,0.11339999699999999
56,102,16,7251,0.132300004
11,60,16,1359,0.300000012
75,8,16,9627,0.0546
63,2,16,8061,0.118699998
38,85,16,4894,0.307999998
17,54,16,2133,0.280000001
40,18,16,5087,0.038400002
16,113,16,2062,0.028999999
50,124,16,6493,0.088500001
86,2,16,11051,0.072099999
52,104,16,6733,0.275999993
52,2,16,6631,0.034600001
32,33,16,4062,0.087700002
76,6,16,9755,0.055
92,105,16,11934,0.26300001100000003
44,34,16,5623,0.054900002
84,19,16,10808,0.0385
80,114,16,10383,0.079400003
55,42,16,7061,0.10710000199999999
59,6,16,7545,0.0867
57,39,16,7318,0.071900003
28,3,16,3512,0.037300002
24,88,16,3077,0.307000011
37,38,16,4717,0.196899995
5,3,16,522,0.050700000999999995
15,11,16,1830,0.261999995
82,82,16,10611,0.037099997999999995
53,90,16,6849,0.27900001399999996
60,25,16,7694,0.268000007
28,84,16,3593,0.31099999
78,41,16,10050,0.300000012
25,125,16,3244,0.218700007
3,98,16,357,0.137400001
92,92,16,11921,0.27700001
84,39,16,10828,0.057999998
71,90,16,9189,0.300000012
6,101,16,750,0.08910000300000001
38,122,16,4931,0.0539
71,2,16,9101,0.065099999
98,108,16,12717,0.061299998
70,129,16,9098,0.045299999
37,45,16,4724,0.056499999
81,77,16,10476,0.09269999699999999
81,106,16,10505,0.12380000199999999
55,61,16,7080,0.029300001000000003
65,92,16,8411,0.30399999
5,9,16,528,0.16670000599999998
78,82,16,10091,0.07010000200000001
63,46,16,8105,0.220300004
17,58,16,2137,0.289999992
47,18,16,5997,0.050299998
21,114,16,2713,0.091300003
54,21,16,6910,0.289999992
79,21,16,10160,0.084299996
4,77,16,466,0.13950000699999998
53,1,16,6760,0.064499997
77,8,16,9887,0.058699999
84,66,16,10855,0.300000012
13,112,16,1671,0.0561
95,81,16,12300,0.30099999899999996
59,64,16,7603,0.077100001
38,44,16,4853,0.084799998
37,117,16,4796,0.046999998
73,115,16,9474,0.058600001
86,79,16,11128,0.068700001
39,57,16,4996,0.296999991
18,39,16,2248,0.061299998
85,90,16,11009,0.097800002
59,121,16,7660,0.307999998
64,84,16,8273,0.078900002
60,2,16,7671,0.09210000199999999
52,68,16,6697,0.26699999
94,86,16,12175,0.268000007
36,81,16,4630,0.0845
50,85,16,6454,0.101300001
85,27,16,10946,0.115999997
74,65,16,9554,0.333700001
1,29,16,28,0.0396
1,19,16,18,0.058600001
28,118,16,3627,0.11649999800000001
1,122,16,121,0.054200001
74,111,16,9600,0.031599998
2,64,16,193,0.129500002
35,83,16,4502,0.296999991
68,56,16,8765,0.100500003
59,129,16,7668,0.307000011
82,73,16,10602,0.294999987
3,110,16,369,0.0287
39,66,16,5005,0.057700000999999994
36,126,16,4675,0.092200004
30,48,16,3817,0.277999997
57,86,16,7365,0.031599998
17,5,16,2084,0.18160000399999998
38,115,16,4924,0.046
23,24,16,2883,0.298000008
63,39,16,8098,0.059599999
27,24,16,3403,0.305999994
7,16,16,795,0.159899995
86,45,16,11094,0.071400002
75,70,16,9689,0.32400000100000004
94,65,16,12154,0.054499999
89,21,16,11460,0.031399999
25,53,16,3172,0.280000001
75,15,16,9634,0.07829999900000001
76,85,16,9834,0.059700000999999996
40,129,16,5198,0.078100003
96,83,16,12432,0.303000003
38,119,16,4928,0.05090000099999999
63,44,16,8103,0.099399999
32,58,16,4087,0.27000001100000004
73,1,16,9360,0.102600001
3,127,16,386,0.111000001
14,107,16,1796,0.043699998
64,108,16,8297,0.070299998
50,80,16,6449,0.10000000099999999
81,113,16,10512,0.084299996
17,130,16,2209,0.196600005
83,37,16,10696,0.039799998999999996
81,121,16,10520,0.126800001
46,128,16,5977,0.045600000999999994
44,46,16,5635,0.035500001
49,78,16,6317,0.090499997
58,117,16,7526,0.300000012
91,93,16,11792,0.162100002
57,98,16,7377,0.047499999
27,51,16,3430,0.291000009
85,55,16,10974,0.312000006
72,60,16,9289,0.0561
62,49,16,7978,0.194000006
59,37,16,7576,0.059099998
28,85,16,3594,0.317999989
95,39,16,12258,0.029100001
63,107,16,8166,0.053199999000000005
56,12,16,7161,0.0473
77,58,16,9937,0.08309999900000001
42,32,16,5361,0.1017
13,115,16,1674,0.0275
60,61,16,7730,0.0285
31,47,16,3946,0.038199998
62,126,16,8055,0.310000002
94,102,16,12191,0.056000002
48,88,16,6197,0.100100003
52,113,16,6742,0.305999994
54,98,16,6987,0.056299999
5,106,16,625,0.028899999
63,11,16,8070,0.079999998
94,53,16,12142,0.067199998
11,124,16,1423,0.043200000999999995
44,43,16,5632,0.0396
27,11,16,3390,0.059700000999999996
76,5,16,9754,0.07289999700000001
51,7,16,6506,0.044399999
95,51,16,12270,0.075599998
75,50,16,9669,0.066299997
66,101,16,8550,0.051399997999999995
46,27,16,5876,0.305999994
80,46,16,10315,0.310000002
23,7,16,2866,0.059900000999999994
3,47,16,306,0.10249999900000001
58,112,16,7521,0.289999992
99,69,16,12808,0.052000001
98,10,16,12619,0.058499999000000004
8,81,16,990,0.32400000100000004
10,95,16,1264,0.0623
21,71,16,2670,0.021600001
55,37,16,7056,0.097400002
43,107,16,5566,0.030200001
60,81,16,7750,0.037500001
63,120,16,8179,0.307000011
79,124,16,10263,0.101499997
88,38,16,11347,0.054499999
23,26,16,2885,0.305999994
64,13,16,8202,0.046399999000000004
85,66,16,10985,0.296000004
62,9,16,7938,0.068899997
38,9,16,4818,0.0186
11,18,16,1317,0.096600004
42,23,16,5352,0.100100003
8,104,16,1013,0.074600004
87,90,16,11269,0.052900000999999995
86,28,16,11077,0.094999999
31,74,16,3973,0.049699999
79,61,16,10200,0.039900001000000004
92,1,16,11830,0.051899999
98,113,16,12722,0.30099999899999996
40,62,16,5131,0.277999997
32,106,16,4135,0.092
44,44,16,5633,0.054200001
92,111,16,11940,0.287
24,22,16,3011,0.323000014
36,111,16,4660,0.059599999
74,72,16,9561,0.029100001
78,67,16,10076,0.328000009
79,77,16,10216,0.0526
22,100,16,2829,0.151899993
31,128,16,4027,0.1338
95,67,16,12286,0.040800001
99,59,16,12798,0.0111
12,101,16,1530,0.088699996
20,29,16,2498,0.220699996
54,71,16,6960,0.18819999699999998
21,54,16,2653,0.289999992
92,13,16,11842,0.045699999000000005
99,34,16,12773,0.0295
58,73,16,7482,0.272000015
77,59,16,9938,0.111400001
92,5,16,11834,0.023
87,95,16,11274,0.099799998
65,7,16,8326,0.036699999
60,56,16,7725,0.052700002
50,48,16,6417,0.144199997
67,86,16,8665,0.039700001
2,34,16,163,0.036800001
3,22,16,281,0.078900002
94,18,16,12107,0.0823
3,59,16,318,0.296000004
47,64,16,6043,0.28099998800000003
86,104,16,11153,0.305000007
30,75,16,3844,0.022600001
85,40,16,10959,0.097099997
36,9,16,4558,0.0177
64,85,16,8274,0.067699999
84,47,16,10836,0.0581
31,121,16,4020,0.054499999
9,88,16,1127,0.296999991
11,2,16,1301,0.26899999399999996
47,127,16,6106,0.034499998999999996
87,77,16,11256,0.29460001
22,33,16,2762,0.146699995
39,44,16,4983,0.109999999
33,52,16,4211,0.296000004
47,106,16,6085,0.289000005
49,6,16,6245,0.038199998
100,10,16,12879,0.10779999900000001
10,82,16,1251,0.324999988
63,5,16,8064,0.0678
95,99,16,12318,0.052900000999999995
65,26,16,8345,0.28499999600000003
48,7,16,6116,0.0546
72,39,16,9268,0.32100001
9,9,16,1048,0.08910000300000001
28,87,16,3596,0.316000015
93,13,16,11972,0.087200001
74,64,16,9553,0.326000005
68,9,16,8718,0.023700001000000002
42,82,16,5411,0.105800003
79,29,16,10168,0.034499998999999996
80,42,16,10311,0.291000009
50,12,16,6381,0.07530000099999999
9,3,16,1042,0.239999995
30,87,16,3856,0.291000009
99,94,16,12833,0.296999991
14,56,16,1745,0.289000005
82,12,16,10541,0.091600001
35,72,16,4491,0.0614
6,35,16,684,0.0425
10,55,16,1224,0.294999987
62,36,16,7965,0.060600000999999994
2,120,16,249,0.093199998
94,115,16,12204,0.298000008
8,43,16,952,0.089699998
26,80,16,3329,0.21780000600000002
53,25,16,6784,0.28099998800000003
75,105,16,9724,0.086499996
87,3,16,11182,0.0502
80,80,16,10349,0.068000004
19,47,16,2386,0.0265
90,47,16,11616,0.1127
58,32,16,7441,0.063600004
26,60,16,3309,0.079000004
39,47,16,4986,0.027899998999999998
27,127,16,3506,0.181199998
93,47,16,12006,0.135600001
100,13,16,12882,0.0823
71,108,16,9207,0.08990000199999999
40,82,16,5151,0.105800003
17,65,16,2144,0.055799997999999996
14,47,16,1736,0.074500002
94,60,16,12149,0.037099997999999995
20,92,16,2561,0.077500001
69,13,16,8852,0.037500001
88,128,16,11437,0.14000000099999999
2,44,16,173,0.119099997
96,119,16,12468,0.0275
42,14,16,5343,0.0295
19,57,16,2396,0.296000004
23,108,16,2967,0.112000003
77,25,16,9904,0.0328
61,63,16,7862,0.0273
84,99,16,10888,0.298000008
99,22,16,12761,0.164000005
56,35,16,7184,0.054299999
65,113,16,8432,0.060600000999999994
80,61,16,10330,0.081600003
64,89,16,8278,0.30399999
29,63,16,3702,0.132200003
89,9,16,11448,0.0285
90,104,16,11673,0.28499999600000003
77,1,16,9880,0.0394
100,72,16,12941,0.0438
35,42,16,4461,0.070799999
90,6,16,11575,0.02
93,14,16,11973,0.084799998
19,107,16,2446,0.059099998
82,25,16,10554,0.067599997
64,12,16,8201,0.034600001
72,70,16,9299,0.307999998
13,109,16,1668,0.024700001
18,109,16,2318,0.0298
66,90,16,8539,0.307999998
54,66,16,6955,0.26899999399999996
30,117,16,3886,0.0396
93,20,16,11979,0.066399999
8,15,16,924,0.21060000399999998
46,123,16,5972,0.0348
66,127,16,8576,0.323000014
78,71,16,10080,0.30099999899999996
23,92,16,2951,0.039900001000000004
57,26,16,7305,0.294999987
21,49,16,2648,0.0286
33,71,16,4230,0.070600003
76,56,16,9805,0.048
4,80,16,469,0.308999985
83,24,16,10683,0.10230000300000001
98,69,16,12678,0.041499997999999996
51,11,16,6510,0.038800001
12,28,16,1457,0.13799999699999999
69,5,16,8844,0.069899999
52,61,16,6690,0.039999999
67,70,16,8649,0.324999988
20,84,16,2553,0.307000011
45,76,16,5795,0.0341
5,75,16,594,0.312000006
87,78,16,11257,0.296000004
6,38,16,687,0.0262
97,96,16,12575,0.277999997
81,118,16,10517,0.0735
43,83,16,5542,0.087800004
67,13,16,8592,0.0537
16,41,16,1990,0.09279999900000001
58,91,16,7500,0.287
43,49,16,5508,0.05090000099999999
76,19,16,9768,0.181099996
57,45,16,7324,0.068700001
44,97,16,5686,0.319000006
8,41,16,950,0.051600002
6,65,16,714,0.10159999900000001
25,26,16,3145,0.321999997
77,94,16,9973,0.298000008
31,66,16,3965,0.062100000999999995
99,81,16,12820,0.316000015
8,36,16,945,0.0341
91,66,16,11765,0.046799999
59,130,16,7669,0.303000003
22,65,16,2794,0.037700001000000004
79,30,16,10169,0.029200001
34,20,16,4309,0.0484
53,63,16,6822,0.053399999000000004
80,52,16,10321,0.313499987
97,50,16,12529,0.0766
45,18,16,5737,0.0491
88,88,16,11397,0.08940000099999999
52,59,16,6688,0.071000002
16,18,16,1967,0.094599999
51,89,16,6588,0.275999993
73,88,16,9447,0.0504
83,25,16,10684,0.068499997
72,113,16,9342,0.036800001
45,63,16,5782,0.287
15,42,16,1861,0.09539999800000001
77,75,16,9954,0.0557
89,52,16,11491,0.088799998
13,60,16,1619,0.064800002
52,53,16,6682,0.060899999
67,10,16,8589,0.0526
65,115,16,8434,0.046
16,44,16,1993,0.104999997
65,6,16,8325,0.081799999
95,72,16,12291,0.301999986
54,37,16,6926,0.130600005
31,21,16,3920,0.0407
100,59,16,12928,0.0156
41,120,16,5319,0.059099998
34,34,16,4323,0.15739999699999999
20,79,16,2548,0.32400000100000004
99,84,16,12823,0.316000015
69,11,16,8850,0.023
85,65,16,10984,0.301999986
35,112,16,4531,0.066299997
95,37,16,12256,0.027799999
14,36,16,1725,0.083999999
9,75,16,1114,0.34790000299999996
36,99,16,4648,0.064099997
4,53,16,442,0.030999999
46,101,16,5950,0.307999998
20,125,16,2594,0.127900004
19,54,16,2393,0.282000005
24,1,16,2990,0.140599996
29,81,16,3720,0.28099998800000003
93,74,16,12033,0.305000007
20,50,16,2519,0.037000000000000005
22,120,16,2849,0.096000001
39,51,16,4990,0.038899999
89,14,16,11453,0.047499999
31,5,16,3904,0.0623
16,63,16,2012,0.059000000000000004
62,115,16,8044,0.04410000099999999
86,122,16,11171,0.081100002
25,35,16,3154,0.09279999900000001
16,13,16,1962,0.268000007
60,100,16,7769,0.026900001
78,5,16,10014,0.078699999
65,2,16,8321,0.083400004
89,37,16,11476,0.051800001
74,69,16,9558,0.321999997
42,2,16,5331,0.074100003
72,31,16,9260,0.289999992
77,108,16,9987,0.037000000000000005
10,130,16,1299,0.074900001
98,124,16,12733,0.065200001
48,31,16,6140,0.197500005
33,60,16,4219,0.277999997
70,26,16,8995,0.27700001
18,30,16,2239,0.217700005
13,9,16,1568,0.26699999
81,19,16,10418,0.07
41,44,16,5243,0.056600001
44,71,16,5660,0.032099999
71,35,16,9134,0.307000011
49,83,16,6322,0.087800004
25,104,16,3223,0.151500002
59,50,16,7589,0.052099999
13,118,16,1677,0.052099999
79,101,16,10240,0.083999999
73,49,16,9408,0.056600001
76,119,16,9868,0.046700001
23,10,16,2869,0.0502
67,50,16,8629,0.11890000099999999
28,64,16,3573,0.13120000099999998
67,25,16,8604,0.27900001399999996
73,23,16,9382,0.0217
52,34,16,6663,0.0308
62,13,16,7942,0.035999998
66,104,16,8553,0.021500001
6,67,16,716,0.071400002
64,1,16,8190,0.072099999
83,96,16,10755,0.305000007
24,115,16,3104,0.048500000999999994
6,74,16,723,0.296000004
28,38,16,3547,0.081799999
50,123,16,6492,0.0561
35,130,16,4549,0.041900001
78,17,16,10026,0.1193
43,126,16,5585,0.068400003
24,67,16,3056,0.041999999
78,22,16,10031,0.038400002
29,30,16,3669,0.307999998
60,109,16,7778,0.06419999900000001
30,47,16,3816,0.0438
71,123,16,9222,0.0295
61,45,16,7844,0.104099996
3,99,16,358,0.172600001
13,27,16,1586,0.20209999399999998
9,13,16,1052,0.24539999699999998
6,40,16,689,0.023499999
66,96,16,8545,0.051899999
94,24,16,12113,0.08389999699999999
68,101,16,8810,0.023700001000000002
14,104,16,1793,0.056400001
18,26,16,2235,0.10279999699999999
37,46,16,4725,0.0392
75,68,16,9687,0.316000015
91,29,16,11728,0.19210000300000002
7,58,16,837,0.300000012
15,100,16,1919,0.10970000199999999
51,113,16,6612,0.305000007
27,53,16,3432,0.289999992
64,75,16,8264,0.050500002
65,99,16,8418,0.042199999
85,101,16,11020,0.307999998
8,106,16,1015,0.031599998
22,68,16,2797,0.019300001
88,46,16,11355,0.1664
8,92,16,1001,0.086199999
16,69,16,2018,0.041299999
45,67,16,5786,0.273000002
62,50,16,7979,0.189700007
1,99,16,98,0.18950000399999997
63,82,16,8141,0.034899998
76,124,16,9873,0.0605
5,12,16,531,0.071599998
13,74,16,1633,0.312000006
88,58,16,11367,0.289999992
90,20,16,11589,0.0262
49,53,16,6292,0.034499998999999996
72,45,16,9274,0.082599998
76,39,16,9788,0.307000011
32,40,16,4069,0.09279999900000001
100,106,16,12975,0.028999999
72,88,16,9317,0.098899998
74,9,16,9498,0.039299997999999996
46,96,16,5945,0.316000015
49,119,16,6358,0.0385
91,92,16,11791,0.166299999
28,56,16,3565,0.26699999
6,122,16,771,0.043699998
24,17,16,3006,0.303000003
95,34,16,12253,0.051100001
42,12,16,5341,0.05519999900000001
57,57,16,7336,0.0482
48,18,16,6127,0.05739999900000001
51,62,16,6561,0.26699999
7,119,16,898,0.062799998
11,63,16,1362,0.0579
9,59,16,1098,0.296999991
30,121,16,3890,0.0735
32,64,16,4093,0.197699994
22,78,16,2807,0.10279999699999999
16,127,16,2076,0.18819999699999998
16,55,16,2004,0.28499999600000003
98,109,16,12718,0.1052
73,69,16,9428,0.323000014
35,61,16,4480,0.296000004
41,16,16,5215,0.0295
27,20,16,3399,0.287
32,115,16,4144,0.035399999
76,51,16,9800,0.076399997
36,123,16,4672,0.066200003
7,113,16,892,0.045600000999999994
29,95,16,3734,0.141499996
81,117,16,10516,0.088399999
65,15,16,8334,0.0361
91,20,16,11719,0.0605
3,53,16,312,0.070600003
30,57,16,3826,0.273000002
66,22,16,8471,0.25900000300000003
78,3,16,10012,0.050799999000000005
75,74,16,9693,0.050000000999999995
96,72,16,12421,0.312999994
15,64,16,1883,0.040199999
60,82,16,7751,0.074500002
63,129,16,8188,0.308999985
19,45,16,2384,0.052700002
95,79,16,12298,0.305000007
54,2,16,6891,0.086300001
4,7,16,396,0.184900001
43,54,16,5513,0.0339
18,66,16,2275,0.061000001
2,57,16,186,0.294
86,70,16,11119,0.280000001
45,130,16,5849,0.0469
27,42,16,3421,0.0471
92,126,16,11955,0.156000003
94,92,16,12181,0.264999986
89,84,16,11523,0.28099998800000003
100,1,16,12870,0.0396
49,19,16,6258,0.052999999000000006
43,56,16,5515,0.312999994
7,129,16,908,0.087300003
35,17,16,4436,0.030400001
97,69,16,12548,0.055300000999999994
40,25,16,5094,0.303000003
100,53,16,12922,0.040899999
37,126,16,4805,0.075599998
58,125,16,7534,0.312999994
55,85,16,7104,0.030099999
51,127,16,6626,0.131799996
51,110,16,6609,0.287
90,116,16,11685,0.047499999
11,62,16,1361,0.057100002000000004
19,106,16,2445,0.13449999699999998
95,7,16,12226,0.038400002
79,118,16,10257,0.1294
35,30,16,4449,0.319000006
81,39,16,10438,0.0294
22,43,16,2772,0.0207
55,118,16,7137,0.289999992
61,78,16,7877,0.0557
4,46,16,435,0.068700001
68,34,16,8743,0.034400001
81,101,16,10500,0.294999987
45,99,16,5818,0.30399999
15,54,16,1873,0.27900001399999996
18,81,16,2290,0.314999998
24,33,16,3022,0.100400001
27,71,16,3450,0.026799998999999998
1,24,16,23,0.046500001
17,71,16,2150,0.070600003
95,110,16,12329,0.289999992
61,39,16,7838,0.0744
17,60,16,2139,0.056200001
25,76,16,3195,0.044300001
19,61,16,2400,0.0252
4,4,16,393,0.092500001
88,120,16,11429,0.046799999
85,95,16,11014,0.061900000999999996
47,111,16,6090,0.0482
66,21,16,8470,0.157000005
91,126,16,11825,0.17820000600000002
25,117,16,3236,0.0669
92,57,16,11886,0.064000003
87,4,16,11183,0.032600001
49,38,16,6277,0.067299999
34,13,16,4302,0.033399999
70,23,16,8992,0.28099998800000003
44,9,16,5598,0.048300002
99,129,16,12868,0.0748
29,104,16,3743,0.057300000999999996
98,66,16,12675,0.0339
6,77,16,726,0.052499998
32,25,16,4054,0.29199999600000004
27,30,16,3409,0.319999993
55,50,16,7069,0.073600002
6,18,16,667,0.122400001
34,96,16,4385,0.303000003
78,95,16,10104,0.289999992
96,59,16,12408,0.022500001000000002
68,92,16,8801,0.30099999899999996
91,130,16,11829,0.08269999900000001
66,66,16,8515,0.296000004
96,123,16,12472,0.0447
96,116,16,12465,0.066
11,121,16,1420,0.033799998
30,109,16,3878,0.039900001000000004
46,65,16,5914,0.28099998800000003
33,129,16,4288,0.066299997
100,89,16,12958,0.294999987
80,5,16,10274,0.119199999
89,39,16,11478,0.088600002
45,108,16,5827,0.056299999
13,108,16,1667,0.037700001000000004
96,76,16,12425,0.299400002
4,92,16,481,0.046500001
71,100,16,9199,0.09269999699999999
34,115,16,4404,0.033799998
74,116,16,9605,0.07
80,119,16,10388,0.123199999
99,122,16,12861,0.038699999
88,104,16,11413,0.29199999600000004
81,55,16,10454,0.307000011
23,17,16,2876,0.28499999600000003
32,11,16,4040,0.041499997999999996
79,31,16,10170,0.049699999
74,104,16,9593,0.071000002
52,44,16,6673,0.127200007
69,59,16,8898,0.054200001
95,42,16,12261,0.0526
9,25,16,1064,0.043299999000000006
48,60,16,6169,0.18979999399999997
26,36,16,3285,0.124300003
68,49,16,8758,0.142900005
91,8,16,11707,0.0151
90,25,16,11594,0.111900002
89,79,16,11518,0.298999995
37,50,16,4729,0.310000002
95,6,16,12225,0.029899999
84,57,16,10846,0.326000005
12,104,16,1533,0.037599999
87,34,16,11213,0.0537
8,83,16,992,0.319000006
3,126,16,385,0.103200004
99,52,16,12791,0.0484
29,5,16,3644,0.060199998
22,125,16,2854,0.19110000100000002
14,7,16,1696,0.224000007
8,13,16,922,0.215299994
58,13,16,7422,0.0447
65,85,16,8404,0.052000001
47,35,16,6014,0.029999999
75,121,16,9740,0.034400001
33,98,16,4257,0.0625
78,52,16,10061,0.300000012
95,90,16,12309,0.27700001
66,37,16,8486,0.075599998
93,55,16,12014,0.071099997
39,120,16,5059,0.049800000999999997
26,29,16,3278,0.317000002
29,89,16,3728,0.31099999
31,71,16,3970,0.069799997
18,120,16,2329,0.09749999599999999
37,121,16,4800,0.073399998
87,63,16,11242,0.30399999
92,19,16,11848,0.071900003
11,40,16,1339,0.058499999000000004
87,114,16,11293,0.0691
60,11,16,7680,0.036600001
41,89,16,5288,0.308999985
48,56,16,6165,0.0283
27,94,16,3473,0.108800001
21,18,16,2617,0.289999992
68,111,16,8820,0.058699999
93,94,16,12053,0.28099998800000003
50,101,16,6470,0.303000003
56,55,16,7204,0.0425
23,47,16,2906,0.028200001000000002
6,52,16,701,0.0297
83,61,16,10720,0.296000004
81,37,16,10436,0.0568
77,30,16,9909,0.037500001
8,128,16,1037,0.0383
72,119,16,9348,0.0392
17,95,16,2174,0.09269999699999999
35,71,16,4490,0.046599999
35,94,16,4513,0.289000005
49,124,16,6363,0.0515
99,75,16,12814,0.043699998
51,23,16,6522,0.30099999899999996
4,44,16,433,0.103200004
67,49,16,8628,0.139300004
19,52,16,2391,0.294999987
56,66,16,7215,0.253500015
88,34,16,11343,0.041499997999999996
53,105,16,6864,0.273000002
41,102,16,5301,0.070600003
92,106,16,11935,0.291000009
36,105,16,4654,0.09269999699999999
99,107,16,12846,0.057100002000000004
18,19,16,2228,0.30099999899999996
61,29,16,7828,0.0539
34,92,16,4381,0.287999988
97,81,16,12560,0.316000015
89,20,16,11459,0.034499998999999996
50,127,16,6496,0.091700003
28,47,16,3556,0.031500001
61,127,16,7926,0.326999992
15,90,16,1909,0.296000004
22,54,16,2783,0.307000011
15,86,16,1905,0.305000007
11,66,16,1365,0.09309999599999999
4,14,16,403,0.069499999
44,63,16,5652,0.29199999600000004
87,19,16,11198,0.0504
10,27,16,1196,0.124499999
6,59,16,708,0.308999985
50,57,16,6426,0.0449
42,40,16,5369,0.053100000999999994
64,125,16,8314,0.310000002
29,43,16,3682,0.033599999
82,54,16,10583,0.307000011
67,45,16,8624,0.086900003
14,121,16,1810,0.10459999699999999
86,22,16,11071,0.08389999699999999
68,107,16,8816,0.045699999000000005
100,58,16,12927,0.018999999
52,84,16,6713,0.10800000300000001
84,34,16,10823,0.0535
81,60,16,10459,0.312999994
86,50,16,11099,0.18960000600000002
47,104,16,6083,0.300000012
77,90,16,9969,0.14000000099999999
8,76,16,985,0.323000014
62,102,16,8031,0.043699998
43,115,16,5574,0.076700002
24,104,16,3093,0.182600006
88,56,16,11365,0.118699998
67,104,16,8683,0.029899999
13,92,16,1651,0.050000000999999995
58,7,16,7416,0.0524
99,80,16,12819,0.319000006
43,29,16,5488,0.100400001
24,4,16,2993,0.058699999
46,31,16,5880,0.141499996
53,83,16,6842,0.077500001
46,80,16,5929,0.067699999
49,71,16,6310,0.22900000199999998
85,10,16,10929,0.093400002
81,59,16,10458,0.305999994
5,73,16,592,0.307999998
93,64,16,12023,0.041000001
41,63,16,5262,0.27700001
83,82,16,10741,0.055799997999999996
45,93,16,5812,0.317600012
71,87,16,9186,0.06710000299999999
38,99,16,4908,0.08910000300000001
43,2,16,5461,0.10719999699999999
19,1,16,2340,0.04309999900000001
70,73,16,9042,0.0656
89,45,16,11484,0.160500005
72,93,16,9322,0.294
42,127,16,5456,0.075800002
97,2,16,12481,0.048
74,36,16,9525,0.31099999
58,49,16,7458,0.050000000999999995
79,19,16,10158,0.11169999800000001
21,45,16,2644,0.0277
7,7,16,786,0.094999999
35,68,16,4487,0.0858
46,22,16,5871,0.064999998
30,69,16,3838,0.072099999
62,57,16,7986,0.0414
30,97,16,3866,0.052099999
49,102,16,6341,0.296000004
100,108,16,12977,0.046500001
56,128,16,7277,0.166199997
23,37,16,2896,0.074500002
10,63,16,1232,0.069700003
32,60,16,4089,0.202800006
76,41,16,9790,0.308999985
64,111,16,8300,0.068700001
46,70,16,5919,0.286000013
34,53,16,4342,0.289999992
43,84,16,5543,0.10189999599999999
43,45,16,5504,0.035399999
88,21,16,11330,0.041200001
3,75,16,334,0.082400002
67,44,16,8623,0.075599998
14,68,16,1757,0.084799998
3,78,16,337,0.32400000100000004
21,75,16,2674,0.0766
10,9,16,1178,0.10989999800000001
92,45,16,11874,0.105999999
36,42,16,4591,0.069200002
76,107,16,9856,0.0548
57,48,16,7327,0.059599999
83,78,16,10737,0.144500002
42,45,16,5374,0.037300002
19,14,16,2353,0.296999991
23,129,16,2988,0.059500001
67,103,16,8682,0.0288
2,68,16,197,0.307999998
11,109,16,1408,0.022500001000000002
15,55,16,1874,0.282999992
32,37,16,4066,0.0911
18,3,16,2212,0.08640000199999999
12,69,16,1498,0.048700001
7,24,16,803,0.0383
36,83,16,4632,0.136800006
30,11,16,3780,0.025800001
26,18,16,3267,0.277999997
74,22,16,9511,0.024499998999999998
63,110,16,8169,0.088799998
8,63,16,972,0.088100001
65,130,16,8449,0.317000002
20,96,16,2565,0.05550000099999999
81,73,16,10472,0.072099999
69,72,16,8911,0.31099999
62,20,16,7949,0.266000003
38,71,16,4880,0.099699996
87,49,16,11228,0.141499996
22,88,16,2817,0.307999998
17,67,16,2146,0.12210000300000001
18,40,16,2249,0.0517
1,26,16,25,0.0307
33,18,16,4177,0.051899999
95,1,16,12220,0.0195
14,49,16,1738,0.079300001
83,112,16,10771,0.09269999699999999
11,120,16,1419,0.038199998
1,108,16,107,0.060400002
58,55,16,7464,0.044199999000000004
55,55,16,7074,0.048
75,1,16,9620,0.034600001
31,57,16,3956,0.289999992
26,25,16,3274,0.328999996
15,50,16,1869,0.058800001
1,3,16,2,0.084799998
18,75,16,2284,0.106299996
60,96,16,7765,0.037300002
69,70,16,8909,0.298999995
53,66,16,6825,0.275599986
49,31,16,6270,0.131999999
96,109,16,12458,0.296000004
73,128,16,9487,0.041099999
39,95,16,5034,0.307000011
66,115,16,8564,0.074699998
15,13,16,1832,0.272000015
57,55,16,7334,0.0339
62,98,16,8027,0.022500001000000002
