X,Y,Z,Index,Val
89,46,16,11485,0.159899995
12,116,16,1545,0.021400001000000002
54,45,16,6934,0.08680000199999999
98,31,16,12640,0.045299999
77,42,16,9921,0.312999994
66,8,16,8457,0.0557
72,12,16,9241,0.042800002000000004
95,121,16,12340,0.036899998999999996
77,126,16,10005,0.046700001
99,92,16,12831,0.275999993
69,103,16,8942,0.038699999
90,55,16,11624,0.092
12,54,16,1483,0.296999991
47,58,16,6037,0.291000009
57,120,16,7399,0.312999994
85,124,16,11043,0.120800003
44,96,16,5685,0.317000002
8,118,16,1027,0.070600003
54,4,16,6893,0.070600003
96,69,16,12418,0.09669999800000001
76,18,16,9767,0.11129999900000001
20,39,16,2508,0.0502
90,11,16,11580,0.049400002
34,59,16,4348,0.291000009
60,109,16,7778,0.06419999900000001
79,66,16,10205,0.310000002
92,10,16,11839,0.0242
30,67,16,3836,0.1008
21,67,16,2666,0.031599998
97,70,16,12549,0.070299998
82,113,16,10642,0.080799997
97,56,16,12535,0.0396
97,118,16,12597,0.039299997999999996
65,65,16,8384,0.29199999600000004
64,63,16,8252,0.0251
9,82,16,1121,0.326000005
92,93,16,11922,0.18230000100000002
49,69,16,6308,0.27000001100000004
73,70,16,9429,0.314999998
82,71,16,10600,0.30399999
21,58,16,2657,0.148499995
47,125,16,6104,0.0515
46,100,16,5949,0.30399999
12,87,16,1516,0.312999994
70,12,16,8981,0.034200002
97,18,16,12497,0.177699998
98,38,16,12647,0.0209
43,103,16,5562,0.18989999600000002
32,78,16,4107,0.0682
12,128,16,1557,0.072300002
28,18,16,3527,0.027100001000000002
82,50,16,10579,0.312999994
98,78,16,12687,0.307999998
81,116,16,10515,0.134299994
44,104,16,5693,0.287
90,94,16,11663,0.140100002
11,55,16,1354,0.289999992
95,115,16,12334,0.291000009
21,13,16,2612,0.280000001
43,81,16,5540,0.078400001
1,82,16,81,0.310000002
20,43,16,2512,0.04769999900000001
44,47,16,5636,0.0361
88,62,16,11371,0.300000012
87,123,16,11302,0.0867
6,21,16,670,0.0504
83,16,16,10675,0.0726
23,34,16,2893,0.11219999900000001
16,5,16,1954,0.268000007
56,87,16,7236,0.0506
40,112,16,5181,0.0462
69,115,16,8954,0.07
51,67,16,6566,0.2051
87,28,16,11207,0.074299999
9,54,16,1093,0.305000007
78,128,16,10137,0.082599998
98,83,16,12692,0.31099999
11,29,16,1328,0.089299999
10,91,16,1260,0.135000005
67,115,16,8694,0.1162
95,11,16,12230,0.076700002
37,62,16,4741,0.300000012
80,10,16,10279,0.11770000300000001
66,91,16,8540,0.301999986
13,4,16,1563,0.270999998
87,69,16,11248,0.28499999600000003
96,50,16,12399,0.089000002
91,51,16,11750,0.10899999699999999
61,30,16,7829,0.058800001
38,86,16,4895,0.30099999899999996
52,123,16,6752,0.10230000300000001
41,68,16,5267,0.0348
45,33,16,5752,0.06580000400000001
69,24,16,8863,0.270999998
30,5,16,3774,0.09480000300000001
58,114,16,7523,0.28499999600000003
98,126,16,12735,0.069899999
68,59,16,8768,0.0601
78,91,16,10100,0.26699999
94,22,16,12111,0.068400003
59,89,16,7628,0.289999992
59,106,16,7645,0.08389999699999999
54,129,16,7018,0.08990000199999999
31,61,16,3960,0.13770000599999999
20,129,16,2598,0.094599999
67,4,16,8583,0.067199998
39,39,16,4978,0.08910000300000001
29,102,16,3741,0.1193
71,36,16,9135,0.0405
52,5,16,6634,0.040600002
81,101,16,10500,0.294999987
90,117,16,11686,0.071699999
13,62,16,1621,0.04630000099999999
93,96,16,12055,0.061099999
96,19,16,12368,0.14480000699999998
32,59,16,4088,0.143999994
48,27,16,6136,0.30099999899999996
39,59,16,4998,0.294999987
58,15,16,7424,0.0524
52,110,16,6739,0.28499999600000003
32,49,16,4078,0.28499999600000003
85,11,16,10930,0.087700002
41,15,16,5214,0.0228
94,59,16,12148,0.039099998999999996
29,23,16,3662,0.289000005
9,95,16,1134,0.059799999000000006
90,91,16,11660,0.289999992
33,126,16,4285,0.175699994
91,29,16,11728,0.19210000300000002
74,67,16,9556,0.319000006
44,65,16,5654,0.296000004
14,63,16,1752,0.0836
43,74,16,5533,0.076800004
71,84,16,9183,0.05739999900000001
73,95,16,9454,0.277999997
61,103,16,7902,0.061700001
93,61,16,12020,0.0449
69,25,16,8864,0.273999989
36,4,16,4553,0.051199999
41,26,16,5225,0.324999988
55,87,16,7106,0.043200000999999995
77,58,16,9937,0.08309999900000001
61,70,16,7869,0.296000004
48,4,16,6113,0.064099997
70,18,16,8987,0.0491
18,11,16,2220,0.27900001399999996
48,70,16,6179,0.270999998
46,40,16,5889,0.09809999900000001
34,67,16,4356,0.070799999
6,37,16,686,0.030400001
58,23,16,7432,0.277999997
67,73,16,8652,0.298000008
69,86,16,8925,0.088699996
8,88,16,997,0.310000002
84,43,16,10832,0.034600001
5,129,16,648,0.064400002
29,1,16,3640,0.073600002
11,127,16,1426,0.0669
41,11,16,5210,0.053599997999999996
81,67,16,10466,0.314999998
34,15,16,4304,0.0341
78,85,16,10094,0.045899998
28,125,16,3634,0.180700004
15,88,16,1907,0.319000006
53,87,16,6846,0.055
100,62,16,12931,0.0114
73,19,16,9378,0.08919999699999999
77,115,16,9994,0.104099996
17,106,16,2185,0.052200000999999996
83,58,16,10717,0.317000002
20,100,16,2569,0.11450000099999999
4,27,16,416,0.047800000999999995
39,118,16,5057,0.036600001
32,114,16,4143,0.0407
76,23,16,9772,0.024599998999999997
19,73,16,2412,0.101499997
98,58,16,12667,0.019099999
85,68,16,10987,0.296999991
54,28,16,6917,0.0284
6,59,16,708,0.308999985
91,109,16,11808,0.30099999899999996
79,65,16,10204,0.316000015
87,119,16,11298,0.091300003
10,104,16,1273,0.039700001
40,74,16,5143,0.116700001
62,62,16,7991,0.057700000999999994
86,58,16,11107,0.296400011
44,90,16,5679,0.30399999
32,130,16,4159,0.06710000299999999
42,94,16,5423,0.333999991
91,93,16,11792,0.162100002
74,113,16,9602,0.035999998
89,129,16,11568,0.191499993
44,25,16,5614,0.312999994
73,117,16,9476,0.0447
80,75,16,10344,0.073600002
43,41,16,5500,0.05229999900000001
71,103,16,9202,0.054099999
59,64,16,7603,0.077100001
69,9,16,8848,0.0425
73,79,16,9438,0.0634
97,71,16,12550,0.069499999
49,98,16,6337,0.293000013
34,128,16,4417,0.148000002
49,38,16,6277,0.067299999
21,95,16,2694,0.048799999000000004
1,4,16,3,0.075999998
2,35,16,164,0.046700001
86,110,16,11159,0.033599999
19,15,16,2354,0.289999992
98,109,16,12718,0.1052
82,90,16,10619,0.052000001
2,56,16,185,0.296999991
98,27,16,12636,0.12960000300000002
82,92,16,10621,0.136299998
71,15,16,9114,0.025599999
45,97,16,5816,0.324999988
64,59,16,8248,0.059099998
85,32,16,10951,0.083999999
94,71,16,12160,0.326999992
20,33,16,2502,0.213699996
21,40,16,2639,0.048500000999999994
97,108,16,12587,0.0482
45,56,16,5775,0.048
88,122,16,11431,0.170300007
58,115,16,7524,0.296000004
12,89,16,1518,0.32400000100000004
71,106,16,9205,0.083999999
69,95,16,8934,0.06319999700000001
55,21,16,7040,0.289999992
78,31,16,10040,0.057300000999999996
12,51,16,1480,0.068800002
11,43,16,1342,0.076899998
3,112,16,371,0.036699999
17,73,16,2152,0.0836
94,29,16,12118,0.126800001
45,112,16,5831,0.037300002
12,17,16,1446,0.132200003
1,75,16,74,0.09629999800000001
53,123,16,6882,0.0955
72,59,16,9288,0.077
90,67,16,11636,0.293000013
93,116,16,12075,0.0535
37,84,16,4763,0.316000015
49,78,16,6317,0.090499997
1,86,16,85,0.30399999
44,58,16,5647,0.303000003
26,70,16,3319,0.0427
30,73,16,3842,0.0559
21,99,16,2698,0.095700003
67,56,16,8635,0.10069999800000001
77,89,16,9968,0.118500002
82,66,16,10595,0.319000006
92,105,16,11934,0.26300001100000003
49,57,16,6296,0.041999999
54,26,16,6915,0.298999995
18,124,16,2333,0.127100006
59,73,16,7612,0.277999997
29,49,16,3688,0.282999992
58,16,16,7425,0.074699998
52,112,16,6741,0.289999992
34,72,16,4361,0.035999998
28,90,16,3599,0.307999998
43,28,16,5487,0.314999998
84,17,16,10806,0.083800003
12,4,16,1433,0.24400000300000002
10,66,16,1235,0.07829999900000001
68,123,16,8832,0.04769999900000001
88,42,16,11351,0.076099999
32,47,16,4076,0.053399999000000004
94,17,16,12106,0.0539
8,58,16,967,0.300000012
93,56,16,12015,0.09239999900000001
46,113,16,5962,0.072700001
3,101,16,360,0.092900001
26,69,16,3318,0.039999999
53,17,16,6776,0.042199999
45,124,16,5843,0.044599999
32,73,16,4102,0.034899998
70,78,16,9047,0.084899999
52,32,16,6661,0.026699999
5,27,16,546,0.027100001000000002
2,69,16,198,0.317000002
56,43,16,7192,0.09120000199999999
46,43,16,5892,0.0722
7,113,16,892,0.045600000999999994
10,78,16,1247,0.319999993
41,32,16,5231,0.095899999
62,1,16,7930,0.144099995
17,130,16,2209,0.196600005
14,69,16,1758,0.044799998
41,23,16,5222,0.19920000399999999
72,48,16,9277,0.048500000999999994
10,109,16,1278,0.0152
42,51,16,5380,0.0495
82,118,16,10647,0.082900003
88,94,16,11403,0.1127
51,27,16,6526,0.050099999000000006
21,28,16,2627,0.159799993
34,17,16,4306,0.0559
76,70,16,9819,0.312999994
6,107,16,756,0.029899999
99,41,16,12780,0.022299998999999997
42,3,16,5332,0.0447
30,85,16,3854,0.298000008
57,80,16,7359,0.027899998999999998
45,106,16,5825,0.177300006
38,21,16,4830,0.062600002
88,116,16,11425,0.033399999
4,88,16,477,0.32400000100000004
86,91,16,11140,0.12210000300000001
89,130,16,11569,0.190200001
17,40,16,2119,0.06899999799999999
82,87,16,10616,0.036400001
90,106,16,11675,0.298999995
53,75,16,6834,0.140100002
21,89,16,2688,0.317000002
66,104,16,8553,0.021500001
55,46,16,7065,0.082800001
38,90,16,4899,0.296000004
65,116,16,8435,0.048700001
23,47,16,2906,0.028200001000000002
50,90,16,6459,0.275000006
25,102,16,3221,0.09350000300000001
55,57,16,7076,0.050999999000000004
14,70,16,1759,0.036800001
19,39,16,2378,0.06580000400000001
66,14,16,8463,0.0491
3,35,16,294,0.032400001
18,119,16,2328,0.128800005
50,44,16,6413,0.147300005
63,59,16,8118,0.04410000099999999
44,123,16,5712,0.044399999
6,104,16,753,0.053100000999999994
64,124,16,8313,0.312999994
36,106,16,4655,0.075199999
72,43,16,9272,0.05739999900000001
91,72,16,11771,0.307999998
57,90,16,7369,0.289999992
66,66,16,8515,0.296000004
20,25,16,2494,0.136700004
19,109,16,2448,0.038899999
20,26,16,2495,0.181299999
3,10,16,269,0.122500002
100,40,16,12909,0.0283
69,11,16,8850,0.023
68,105,16,8814,0.057700000999999994
37,93,16,4772,0.301999986
20,41,16,2510,0.056400001
60,32,16,7701,0.028200001000000002
81,88,16,10487,0.029200001
26,81,16,3330,0.300000012
69,43,16,8882,0.054900002
37,63,16,4742,0.289999992
5,93,16,612,0.042599998
27,48,16,3427,0.273000002
100,42,16,12911,0.038600001
14,11,16,1700,0.261000007
18,102,16,2311,0.068700001
95,93,16,12312,0.26300001100000003
27,64,16,3443,0.1008
30,46,16,3815,0.042199999
36,41,16,4590,0.082999997
44,77,16,5666,0.049400002
28,23,16,3532,0.28499999600000003
96,96,16,12445,0.272000015
65,25,16,8344,0.282999992
8,34,16,943,0.037300002
21,112,16,2711,0.059300002000000004
26,71,16,3320,0.055
13,106,16,1665,0.040399998
60,64,16,7733,0.0447
69,122,16,8961,0.052499998
14,85,16,1774,0.323000014
100,128,16,12997,0.124499999
79,43,16,10182,0.308999985
41,125,16,5324,0.034600001
15,64,16,1883,0.040199999
81,74,16,10473,0.050700000999999995
96,74,16,12423,0.319000006
48,18,16,6127,0.05739999900000001
64,118,16,8307,0.067199998
65,22,16,8341,0.24699999399999997
38,29,16,4838,0.307999998
88,86,16,11395,0.27700001
87,84,16,11263,0.055100000999999996
56,67,16,7216,0.256000012
39,3,16,4942,0.043900002
37,106,16,4785,0.074699998
96,30,16,12379,0.090499997
20,112,16,2581,0.054000001
66,46,16,8495,0.131999999
71,39,16,9138,0.0277
65,4,16,8323,0.105599999
73,16,16,9375,0.066399999
41,30,16,5229,0.0898
73,32,16,9391,0.294999987
95,60,16,12279,0.042199999
81,71,16,10470,0.298999995
87,98,16,11277,0.277999997
80,98,16,10367,0.303000003
49,55,16,6294,0.0328
62,18,16,7947,0.033399999
74,111,16,9600,0.031599998
25,34,16,3153,0.112999998
84,46,16,10835,0.038400002
19,45,16,2384,0.052700002
45,59,16,5778,0.296000004
29,69,16,3708,0.066
98,40,16,12649,0.027799999
7,52,16,831,0.039099998999999996
40,68,16,5137,0.031399999
16,127,16,2076,0.18819999699999998
34,92,16,4381,0.287999988
89,69,16,11508,0.300000012
8,22,16,931,0.07299999900000001
63,31,16,8090,0.037700001000000004
12,46,16,1475,0.099100001
100,110,16,12979,0.301999986
48,123,16,6232,0.046700001
90,52,16,11621,0.12399999800000001
88,58,16,11367,0.289999992
86,54,16,11103,0.298999995
57,28,16,7307,0.022399999
15,76,16,1895,0.31400001
58,56,16,7465,0.046100002
4,129,16,518,0.040399998
59,59,16,7598,0.0396
73,130,16,9489,0.037799999
1,80,16,79,0.312999994
28,50,16,3559,0.282999992
28,91,16,3600,0.314999998
23,36,16,2895,0.056499999
73,8,16,9367,0.0473
46,65,16,5914,0.28099998800000003
46,74,16,5923,0.036800001
78,20,16,10029,0.063900001
27,125,16,3504,0.218799993
61,19,16,7818,0.045200001
52,24,16,6653,0.298000008
99,95,16,12834,0.298000008
76,75,16,9824,0.054499999
28,32,16,3541,0.10239999699999999
51,130,16,6629,0.061900000999999996
44,71,16,5660,0.032099999
13,5,16,1564,0.256999999
43,108,16,5567,0.049699999
85,5,16,10924,0.0735
31,104,16,4003,0.145400003
16,19,16,1968,0.071900003
13,56,16,1615,0.296999991
33,6,16,4165,0.034400001
36,130,16,4679,0.082900003
27,38,16,3417,0.082000002
53,15,16,6774,0.0305
69,41,16,8880,0.0438
40,29,16,5098,0.316000015
33,33,16,4192,0.100599997
95,68,16,12287,0.068700001
69,61,16,8900,0.062700003
94,55,16,12144,0.081799999
25,81,16,3200,0.30099999899999996
67,49,16,8628,0.139300004
91,64,16,11763,0.044399999
43,106,16,5565,0.0484
18,64,16,2273,0.09510000099999999
1,71,16,70,0.321999997
87,38,16,11217,0.059099998
89,97,16,11536,0.060400002
54,94,16,6983,0.10480000099999999
55,16,16,7035,0.041700002
4,120,16,509,0.039099998999999996
30,123,16,3892,0.084399998
100,13,16,12882,0.0823
64,106,16,8295,0.0341
73,25,16,9384,0.282999992
17,112,16,2191,0.025699998999999998
89,85,16,11524,0.300000012
74,60,16,9549,0.038800001
10,23,16,1192,0.096199997
36,49,16,4598,0.312000006
48,24,16,6133,0.326000005
54,54,16,6943,0.06580000400000001
87,101,16,11280,0.289999992
81,55,16,10454,0.307000011
52,22,16,6651,0.286000013
17,5,16,2084,0.18160000399999998
20,67,16,2536,0.0482
36,84,16,4633,0.31099999
7,48,16,827,0.055100000999999996
60,72,16,7741,0.266000003
50,6,16,6375,0.085299999
35,7,16,4426,0.0242
30,4,16,3773,0.0557
59,56,16,7595,0.041700002
87,45,16,11224,0.08640000199999999
9,13,16,1052,0.24539999699999998
39,120,16,5059,0.049800000999999997
38,45,16,4854,0.0911
54,71,16,6960,0.18819999699999998
67,100,16,8679,0.0339
81,96,16,10495,0.305000007
75,63,16,9682,0.317000002
70,26,16,8995,0.27700001
84,90,16,10879,0.12890000599999998
12,126,16,1555,0.067000002
65,13,16,8332,0.070600003
30,24,16,3793,0.28099998800000003
76,12,16,9761,0.067500003
23,120,16,2979,0.086000003
88,34,16,11343,0.041499997999999996
60,62,16,7731,0.030099999
71,61,16,9160,0.070600003
67,30,16,8609,0.037700001000000004
25,123,16,3242,0.1558
52,100,16,6729,0.293000013
2,10,16,139,0.142199993
49,106,16,6345,0.289999992
45,79,16,5798,0.09099999800000001
13,15,16,1574,0.179900005
58,64,16,7473,0.0572
74,66,16,9555,0.314999998
52,54,16,6683,0.051899999
66,94,16,8543,0.29199999600000004
23,18,16,2877,0.282000005
21,87,16,2686,0.301999986
38,49,16,4858,0.024800001000000002
28,63,16,3572,0.13169999400000001
52,88,16,6717,0.093199998
32,30,16,4059,0.312000006
81,46,16,10445,0.312999994
6,118,16,767,0.0447
62,39,16,7968,0.075099997
80,1,16,10270,0.041200001
10,15,16,1184,0.22149999399999998
16,84,16,2033,0.321999997
6,66,16,715,0.054400000999999996
86,19,16,11068,0.024
29,51,16,3690,0.28099998800000003
75,43,16,9662,0.323000014
49,115,16,6354,0.067699999
23,75,16,2934,0.060199998
49,90,16,6329,0.289999992
44,30,16,5619,0.135499999
19,14,16,2353,0.296999991
50,66,16,6435,0.26300001100000003
40,24,16,5093,0.30399999
83,50,16,10709,0.32069999
58,58,16,7467,0.032600001
25,64,16,3183,0.074100003
72,126,16,9355,0.038600001
50,26,16,6395,0.328000009
17,27,16,2106,0.096799999
2,84,16,213,0.31099999
67,102,16,8681,0.036200002
41,96,16,5295,0.303000003
70,104,16,9073,0.060600000999999994
61,55,16,7854,0.0605
23,105,16,2964,0.222800002
35,123,16,4542,0.12139999900000001
40,8,16,5077,0.034600001
61,11,16,7810,0.0372
11,70,16,1369,0.305999994
81,125,16,10524,0.21240000399999998
81,89,16,10488,0.050999999000000004
8,120,16,1029,0.054699998
1,42,16,41,0.0583
54,20,16,6909,0.296999991
86,43,16,11092,0.062899999
7,63,16,842,0.10549999800000001
33,128,16,4287,0.101199999
53,16,16,6775,0.037799999
62,70,16,7999,0.298999995
3,36,16,295,0.0255
60,93,16,7762,0.289999992
4,103,16,492,0.11379999699999999
65,129,16,8448,0.312999994
8,121,16,1030,0.0429
71,28,16,9127,0.289999992
52,29,16,6658,0.052499998
97,100,16,12579,0.0253
80,20,16,10289,0.057799999000000005
89,91,16,11530,0.1664
28,71,16,3580,0.0297
95,123,16,12342,0.09189999800000001
96,12,16,12361,0.055799997999999996
2,87,16,216,0.305000007
74,74,16,9563,0.0625
96,84,16,12433,0.298000008
42,87,16,5416,0.298999995
42,63,16,5392,0.291000009
13,75,16,1634,0.326000005
72,45,16,9274,0.082599998
18,75,16,2284,0.106299996
34,79,16,4368,0.081799999
36,69,16,4618,0.074000001
66,58,16,8507,0.037700001000000004
96,61,16,12410,0.033100002
44,4,16,5593,0.05229999900000001
70,67,16,9036,0.31099999
77,57,16,9936,0.035399999
57,130,16,7409,0.16920000300000002
13,10,16,1569,0.26589998600000003
62,76,16,8005,0.062799998
87,116,16,11295,0.0801
57,69,16,7348,0.218999997
19,72,16,2411,0.069600001
84,107,16,10896,0.11940000199999999
60,55,16,7724,0.046599999
55,39,16,7058,0.10890000300000001
48,12,16,6121,0.042800002000000004
12,52,16,1481,0.294
79,93,16,10232,0.294999987
36,32,16,4581,0.155000001
71,86,16,9185,0.10980000300000001
31,34,16,3933,0.09399999699999999
22,125,16,2854,0.19110000100000002
86,111,16,11160,0.035100002000000005
50,21,16,6390,0.076700002
65,43,16,8362,0.096000001
6,95,16,744,0.0735
67,83,16,8662,0.044199999000000004
24,26,16,3015,0.314999998
43,63,16,5522,0.296000004
75,87,16,9706,0.109300002
19,124,16,2463,0.1373
3,83,16,342,0.31400001
30,86,16,3855,0.289000005
30,15,16,3784,0.039099998999999996
20,127,16,2596,0.124799997
11,90,16,1389,0.098999999
3,16,16,275,0.048500000999999994
67,119,16,8698,0.046500001
82,8,16,10537,0.067599997
56,86,16,7235,0.030200001
94,122,16,12211,0.0594
5,68,16,587,0.31099999
28,98,16,3607,0.0722
31,44,16,3943,0.0309
71,107,16,9206,0.10530000199999999
75,96,16,9715,0.28099998800000003
37,6,16,4685,0.0493
41,45,16,5244,0.0436
52,66,16,6695,0.27900001399999996
53,33,16,6792,0.0283
43,49,16,5508,0.05090000099999999
76,102,16,9851,0.07090000099999999
80,80,16,10349,0.068000004
17,19,16,2098,0.0876
39,37,16,4976,0.130500004
28,19,16,3528,0.013999999999999999
63,63,16,8122,0.036600001
94,12,16,12101,0.060199998
60,75,16,7744,0.0955
20,34,16,2503,0.200800002
93,114,16,12073,0.317000002
95,13,16,12232,0.086499996
11,118,16,1417,0.043000000999999996
57,9,16,7288,0.042300001
17,76,16,2155,0.296999991
60,37,16,7706,0.142299995
19,93,16,2432,0.058899999
32,69,16,4098,0.067900002
43,66,16,5525,0.28499999600000003
58,89,16,7498,0.280000001
90,98,16,11667,0.083800003
93,49,16,12008,0.127200007
13,24,16,1583,0.1087
48,41,16,6150,0.105700001
90,126,16,11695,0.144600004
45,83,16,5802,0.087800004
48,95,16,6204,0.280000001
29,129,16,3768,0.10760000300000001
38,26,16,4835,0.303000003
82,105,16,10634,0.064099997
21,2,16,2601,0.087399997
1,104,16,103,0.151500002
74,92,16,9581,0.282000005
51,35,16,6534,0.0244
48,127,16,6236,0.079000004
27,102,16,3481,0.09269999699999999
78,104,16,10113,0.049600001
49,63,16,6302,0.277999997
78,114,16,10123,0.089299999
97,126,16,12605,0.061500002000000005
16,90,16,2039,0.307999998
50,43,16,6412,0.16789999600000002
11,102,16,1401,0.065200001
87,77,16,11256,0.29460001
54,34,16,6923,0.0546
40,80,16,5149,0.067699999
82,94,16,10623,0.307999998
17,114,16,2193,0.053599997999999996
5,109,16,628,0.029100001
6,19,16,668,0.045299999
82,112,16,10641,0.09120000199999999
45,1,16,5720,0.101499997
49,113,16,6352,0.17100000399999998
53,2,16,6761,0.0471
85,86,16,11005,0.06899999799999999
53,80,16,6839,0.05229999900000001
74,79,16,9568,0.09239999900000001
53,60,16,6819,0.075099997
76,116,16,9865,0.092900001
94,2,16,12091,0.0294
46,90,16,5939,0.261999995
37,83,16,4762,0.087300003
48,104,16,6213,0.287
14,127,16,1816,0.172600001
69,21,16,8860,0.0601
48,80,16,6189,0.067699999
44,101,16,5690,0.308999985
67,38,16,8617,0.065499999
57,107,16,7386,0.287999988
85,9,16,10928,0.078000002
19,31,16,2370,0.179900005
100,105,16,12974,0.0233
84,59,16,10848,0.30259999600000004
53,108,16,6867,0.266000003
80,128,16,10397,0.1017
36,77,16,4626,0.06199999900000001
65,61,16,8380,0.0407
2,52,16,181,0.059799999000000006
41,38,16,5237,0.12540000699999998
23,61,16,2920,0.049800000999999997
80,82,16,10351,0.049600001
11,100,16,1399,0.07010000200000001
91,87,16,11786,0.29199999600000004
95,19,16,12238,0.16949999300000002
7,125,16,904,0.0229
85,58,16,10977,0.30399999
98,90,16,12699,0.291000009
19,23,16,2362,0.301999986
21,16,16,2615,0.291000009
39,50,16,4989,0.036200002
48,49,16,6158,0.072700001
50,89,16,6458,0.287
55,77,16,7096,0.0634
98,92,16,12701,0.287
82,59,16,10588,0.31400001
59,111,16,7650,0.310000002
1,128,16,127,0.101499997
57,61,16,7340,0.050299998
71,101,16,9200,0.0735
11,97,16,1396,0.08959999699999999
35,111,16,4530,0.060400002
87,17,16,11196,0.049600001
21,82,16,2681,0.321999997
22,52,16,2781,0.31400001
76,76,16,9825,0.051100001
71,118,16,9217,0.056000002
74,63,16,9552,0.314999998
95,99,16,12318,0.052900000999999995
92,88,16,11917,0.273299992
3,77,16,336,0.1043
32,127,16,4156,0.132300004
95,73,16,12292,0.305000007
37,15,16,4694,0.0594
82,44,16,10573,0.312999994
49,125,16,6364,0.066299997
92,103,16,11932,0.289999992
40,72,16,5141,0.069399998
21,4,16,2603,0.0491
93,86,16,12045,0.27900001399999996
88,119,16,11428,0.0603
82,99,16,10628,0.300000012
77,101,16,9980,0.0616
53,67,16,6826,0.280000001
30,96,16,3865,0.0537
27,45,16,3424,0.032200001
96,32,16,12381,0.100100003
75,55,16,9674,0.038899999
83,60,16,10719,0.296999991
85,26,16,10945,0.08680000199999999
70,61,16,9030,0.103200004
19,101,16,2440,0.145600006
22,92,16,2821,0.024
15,56,16,1875,0.300000012
74,114,16,9603,0.0416
37,30,16,4709,0.32100001
49,67,16,6306,0.273000002
82,6,16,10535,0.0889
92,42,16,11871,0.08990000199999999
67,81,16,8660,0.0173
41,48,16,5247,0.034000002
34,63,16,4352,0.1831
21,15,16,2614,0.28499999600000003
63,33,16,8092,0.0196
99,105,16,12844,0.026799998999999998
63,112,16,8171,0.048799999000000004
1,12,16,11,0.0265
92,12,16,11841,0.046999998
80,112,16,10381,0.079499997
25,91,16,3210,0.305999994
33,74,16,4233,0.056000002
67,93,16,8672,0.296999991
43,52,16,5511,0.09210000199999999
15,57,16,1876,0.294
61,46,16,7845,0.157299995
97,55,16,12534,0.078400001
27,128,16,3507,0.11150000199999999
13,112,16,1671,0.0561
12,50,16,1479,0.105400003
84,125,16,10914,0.102700002
9,29,16,1068,0.098999999
54,89,16,6978,0.280000001
22,2,16,2731,0.0744
62,23,16,7952,0.270999998
71,35,16,9134,0.307000011
40,105,16,5174,0.0612
7,25,16,804,0.086099997
18,52,16,2261,0.282999992
22,23,16,2752,0.298000008
91,83,16,11782,0.30399999
34,58,16,4347,0.287
12,112,16,1541,0.056600001
51,77,16,6576,0.099699996
76,65,16,9814,0.312000006
2,91,16,220,0.042199999
19,90,16,2429,0.310000002
30,45,16,3814,0.028999999
66,28,16,8477,0.287
61,86,16,7885,0.0272
36,64,16,4613,0.096799999
28,20,16,3529,0.275999993
18,104,16,2313,0.131300002
67,121,16,8700,0.049199997999999995
32,122,16,4151,0.10459999699999999
91,59,16,11758,0.0484
77,124,16,10003,0.065099999
39,129,16,5068,0.061500002000000005
78,70,16,10079,0.319000006
77,54,16,9933,0.0427
7,69,16,848,0.317000002
68,68,16,8777,0.305000007
18,117,16,2326,0.0491
33,26,16,4185,0.298000008
67,60,16,8639,0.08389999699999999
92,112,16,11941,0.289999992
39,13,16,4952,0.048900001
75,65,16,9684,0.31400001
17,117,16,2196,0.027799999
6,117,16,766,0.0513
59,26,16,7565,0.298999995
31,108,16,4007,0.060400002
72,93,16,9322,0.294
83,13,16,10672,0.062600002
30,75,16,3844,0.022600001
9,99,16,1138,0.0722
95,70,16,12289,0.30399999
59,5,16,7544,0.0337
29,73,16,3712,0.043400000999999994
38,117,16,4926,0.0506
92,87,16,11916,0.273000002
22,24,16,2753,0.303000003
19,12,16,2351,0.270999998
48,72,16,6181,0.15659999800000002
86,95,16,11144,0.050299998
9,39,16,1078,0.023499999
38,3,16,4812,0.072300002
27,4,16,3383,0.0348
35,78,16,4497,0.074100003
58,32,16,7441,0.063600004
86,109,16,11158,0.056600001
21,115,16,2714,0.077500001
71,78,16,9177,0.129899994
87,83,16,11262,0.0307
90,12,16,11581,0.054000001
83,43,16,10702,0.024499998999999998
71,21,16,9120,0.078400001
13,30,16,1589,0.101300001
39,98,16,5037,0.307999998
50,115,16,6484,0.177300006
4,55,16,444,0.298999995
41,129,16,5328,0.062399998
6,20,16,669,0.066299997
15,116,16,1935,0.027100001000000002
86,130,16,11179,0.142399997
96,51,16,12400,0.09809999900000001
13,66,16,1625,0.068099998
80,95,16,10364,0.298999995
36,27,16,4576,0.307000011
31,70,16,3969,0.055399999000000005
64,68,16,8257,0.286000013
26,42,16,3291,0.046500001
9,130,16,1169,0.0614
22,104,16,2833,0.181400001
78,3,16,10012,0.050799999000000005
95,37,16,12256,0.027799999
49,64,16,6303,0.275000006
12,100,16,1529,0.062600002
83,51,16,10710,0.319999993
80,44,16,10313,0.319000006
96,130,16,12479,0.061099999
23,7,16,2866,0.059900000999999994
33,77,16,4236,0.064000003
10,3,16,1172,0.27000001100000004
17,23,16,2102,0.1043
34,110,16,4399,0.066600002
61,85,16,7884,0.054099999
52,33,16,6662,0.0198
7,16,16,795,0.159899995
32,101,16,4130,0.094999999
55,52,16,7071,0.054699998
97,92,16,12571,0.275000006
83,74,16,10733,0.070799999
78,78,16,10087,0.0612
2,94,16,223,0.045299999
