X,Y,Z,Index,Val
99,71,4,12810,0.296000004
29,102,4,3741,0.066299997
47,118,4,6097,0.083400004
66,63,4,8512,0.20499999800000002
16,39,4,1988,0.319999993
76,95,4,9844,0.28499999600000003
18,63,4,2272,0.056400001
29,11,4,3650,0.111100003
44,42,4,5631,0.31400001
5,125,4,644,0.328000009
45,45,4,5764,0.303000003
99,32,4,12771,0.282999992
70,71,4,9040,0.071699999
91,129,4,11828,0.054200001
37,63,4,4742,0.294999987
5,11,4,530,0.26699999
20,78,4,2547,0.298999995
86,126,4,11175,0.115800001
91,4,4,11703,0.1171
63,69,4,8128,0.084299996
57,61,4,7340,0.114600003
34,110,4,4399,0.0451
24,61,4,3050,0.056499999
88,68,4,11377,0.130500004
55,84,4,7103,0.09210000199999999
84,99,4,10888,0.254999995
67,35,4,8614,0.10189999599999999
43,69,4,5528,0.07289999700000001
74,28,4,9517,0.088100001
43,121,4,5580,0.138600007
89,92,4,11531,0.0425
6,55,4,704,0.275999993
1,39,4,38,0.27700001
52,66,4,6695,0.056699999
25,84,4,3203,0.146400005
97,8,4,12487,0.0526
63,45,4,8104,0.1109
59,68,4,7607,0.077600002
100,84,4,12953,0.048599999000000005
77,120,4,9999,0.13140000400000001
94,43,4,12132,0.273999989
37,61,4,4740,0.294999987
72,104,4,9333,0.284000009
60,27,4,7696,0.28099998800000003
47,7,4,5986,0.305000007
73,96,4,9455,0.0678
86,87,4,11136,0.275299996
28,30,4,3539,0.050799999000000005
35,28,4,4447,0.059799999000000006
88,64,4,11373,0.21660000100000001
26,33,4,3282,0.0206
28,72,4,3581,0.032400001
93,78,4,12037,0.287
51,49,4,6548,0.025900001000000002
33,100,4,4259,0.087800004
24,100,4,3089,0.066200003
72,41,4,9270,0.068499997
93,93,4,12052,0.012
48,105,4,6214,0.326000005
50,119,4,6488,0.07389999900000001
100,62,4,12931,0.294999987
67,46,4,8625,0.103200004
66,92,4,8541,0.136800006
13,54,4,1613,0.182699993
49,84,4,6323,0.298000008
30,106,4,3875,0.096799999
28,60,4,3569,0.15739999699999999
14,88,4,1777,0.0252
70,2,4,8971,0.101400003
26,78,4,3327,0.126300007
81,75,4,10474,0.148200005
89,24,4,11463,0.15659999800000002
44,24,4,5613,0.30399999
8,126,4,1035,0.326999992
75,55,4,9674,0.0243
28,88,4,3597,0.128700003
64,62,4,8251,0.105599999
90,124,4,11693,0.10199999800000001
95,15,4,12234,0.13420000699999998
100,106,4,12975,0.0283
85,77,4,10996,0.059700000999999996
60,33,4,7702,0.073299997
31,7,4,3906,0.080799997
14,84,4,1773,0.056699999
37,73,4,4752,0.294
7,75,4,854,0.0623
26,126,4,3375,0.0491
40,118,4,5187,0.081200004
58,79,4,7488,0.07530000099999999
31,130,4,4029,0.082599998
61,62,4,7861,0.0735
65,111,4,8430,0.0559
68,1,4,8710,0.041499997999999996
59,41,4,7580,0.075499997
75,47,4,9666,0.048599999000000005
67,29,4,8608,0.277999997
100,32,4,12901,0.07379999799999999
51,36,4,6535,0.042100001
28,100,4,3609,0.044000000000000004
37,31,4,4710,0.061299998
33,105,4,4264,0.112899996
59,75,4,7614,0.071699999
54,60,4,6949,0.118000001
89,28,4,11467,0.0526
55,96,4,7115,0.321999997
69,42,4,8881,0.095799997
20,5,4,2474,0.073200002
76,11,4,9760,0.11379999699999999
65,10,4,8329,0.072700001
40,128,4,5197,0.176799998
27,120,4,3499,0.0977
33,102,4,4261,0.116700001
82,34,4,10563,0.155699998
3,52,4,311,0.289999992
28,28,4,3537,0.07829999900000001
52,73,4,6702,0.081
84,54,4,10843,0.252000004
71,104,4,9203,0.289999992
54,24,4,6913,0.307999998
78,50,4,10059,0.223299995
13,101,4,1660,0.115400001
78,71,4,10080,0.15009999300000001
38,39,4,4848,0.33799999999999997
55,68,4,7087,0.126699999
25,58,4,3177,0.06710000299999999
93,44,4,12003,0.26699999
40,123,4,5192,0.139599994
94,21,4,12110,0.305000007
100,64,4,12933,0.296000004
21,109,4,2708,0.08640000199999999
7,24,4,803,0.277999997
54,42,4,6931,0.069300003
34,79,4,4368,0.09830000300000001
98,130,4,12739,0.282000005
58,92,4,7501,0.0228
92,43,4,11872,0.263999999
50,15,4,6384,0.067199998
39,118,4,5057,0.102700002
76,90,4,9839,0.0196
94,35,4,12124,0.282000005
88,33,4,11342,0.115800001
14,35,4,1724,0.291000009
75,80,4,9699,0.22159999600000002
7,76,4,855,0.059000000000000004
86,81,4,11130,0.270999998
88,35,4,11344,0.10069999800000001
18,37,4,2246,0.0801
35,120,4,4539,0.077500001
60,95,4,7764,0.051800001
5,55,4,574,0.293000013
13,13,4,1572,0.048999999
81,21,4,10420,0.062100000999999995
25,119,4,3238,0.090099998
47,9,4,5988,0.298000008
23,61,4,2920,0.057999998
19,24,4,2363,0.037500001
88,37,4,11346,0.10890000300000001
64,49,4,8238,0.08940000099999999
70,86,4,9055,0.197500005
14,20,4,1709,0.289999992
96,25,4,12374,0.300000012
84,98,4,10887,0.25299999100000004
7,59,4,838,0.110100001
61,33,4,7832,0.07379999799999999
65,62,4,8381,0.149499997
80,26,4,10295,0.054000001
29,71,4,3710,0.043699998
65,37,4,8356,0.071400002
40,54,4,5123,0.308999985
36,114,4,4663,0.0669
2,36,4,165,0.282000005
99,57,4,12796,0.045000002000000004
26,101,4,3350,0.066299997
66,129,4,8578,0.284000009
29,127,4,3766,0.09099999800000001
36,127,4,4676,0.206599995
87,16,4,11195,0.31400001
69,124,4,8963,0.27000001100000004
12,41,4,1470,0.30399999
1,32,4,31,0.179100007
33,81,4,4240,0.157199994
81,3,4,10402,0.296000004
67,39,4,8618,0.038600001
93,62,4,12021,0.30099999899999996
35,31,4,4450,0.038400002
38,123,4,4932,0.086300001
50,25,4,6394,0.34700000299999995
5,26,4,545,0.268000007
13,27,4,1586,0.120399997
24,53,4,3042,0.307999998
18,20,4,2229,0.07050000099999999
43,98,4,5557,0.296999991
35,67,4,4486,0.160699993
18,66,4,2275,0.080799997
76,30,4,9779,0.287
76,44,4,9793,0.254999995
75,110,4,9729,0.26699999
6,108,4,757,0.146899998
83,23,4,10682,0.059500001
76,73,4,9822,0.149399996
38,96,4,4905,0.307999998
43,12,4,5471,0.280200005
10,49,4,1218,0.28099998800000003
64,116,4,8305,0.294999987
87,83,4,11262,0.293000013
25,69,4,3188,0.263999999
61,54,4,7853,0.199499995
11,18,4,1317,0.305999994
2,62,4,191,0.088699996
88,15,4,11324,0.332800001
18,90,4,2299,0.059799999000000006
57,46,4,7325,0.0199
40,82,4,5151,0.307000011
52,70,4,6699,0.061500002000000005
62,67,4,7996,0.10760000300000001
19,3,4,2342,0.039299997999999996
4,1,4,390,0.0429
49,20,4,6259,0.331
5,22,4,541,0.289999992
37,41,4,4720,0.307999998
59,12,4,7551,0.09830000300000001
48,98,4,6207,0.151199996
85,5,4,10924,0.307999998
39,10,4,4949,0.27000001100000004
57,60,4,7339,0.092
39,62,4,5001,0.307000011
36,62,4,4611,0.30099999899999996
91,89,4,11788,0.0471
27,43,4,3422,0.122299999
27,121,4,3500,0.109999999
41,28,4,5227,0.31099999
8,69,4,978,0.289999992
4,82,4,471,0.049600001
85,97,4,11016,0.29199999600000004
95,30,4,12249,0.28099998800000003
41,74,4,5273,0.294999987
79,69,4,10208,0.161699995
58,106,4,7515,0.067599997
29,13,4,3652,0.143999994
3,44,4,303,0.280000001
13,72,4,1631,0.076399997
95,92,4,12311,0.017100001
26,114,4,3363,0.103799999
19,44,4,2383,0.078500003
73,85,4,9444,0.08060000099999999
3,103,4,362,0.294999987
86,58,4,11107,0.26899999399999996
16,85,4,2034,0.052000001
100,22,4,12891,0.28099998800000003
26,77,4,3326,0.1435
77,42,4,9921,0.263999999
32,70,4,4099,0.08820000300000001
60,114,4,7783,0.277999997
79,24,4,10163,0.029999999
48,121,4,6230,0.139400005
34,55,4,4344,0.21639999699999998
97,5,4,12484,0.08070000299999999
93,103,4,12062,0.061500002000000005
3,69,4,328,0.09539999800000001
41,47,4,5246,0.296999991
54,6,4,6895,0.17669999600000003
23,64,4,2923,0.081699997
69,102,4,8941,0.28099998800000003
23,94,4,2953,0.184900001
59,102,4,7641,0.29199999600000004
29,83,4,3722,0.27700001
78,105,4,10114,0.0438
65,15,4,8334,0.0449
25,27,4,3146,0.038899999
28,53,4,3562,0.20720000600000002
6,7,4,656,0.09480000300000001
88,46,4,11355,0.289999992
24,121,4,3110,0.0836
19,127,4,2466,0.18060000199999998
16,47,4,1996,0.26699999
95,50,4,12269,0.028000001
18,111,4,2320,0.067000002
23,69,4,2928,0.0517
15,115,4,1934,0.141100004
45,30,4,5749,0.326999992
71,66,4,9165,0.115999997
32,86,4,4115,0.291000009
73,80,4,9439,0.19810000100000003
28,12,4,3521,0.07540000200000001
99,65,4,12804,0.304699987
28,48,4,3557,0.154699996
16,117,4,2066,0.1479
42,34,4,5363,0.32400000100000004
89,94,4,11533,0.0361
63,31,4,8090,0.146699995
12,83,4,1512,0.048900001
92,14,4,11843,0.096799999
46,129,4,5978,0.030200001
19,130,4,2469,0.0964
46,50,4,5899,0.323599994
61,116,4,7915,0.275999993
40,78,4,5147,0.307000011
7,82,4,861,0.023
47,83,4,6062,0.291000009
58,69,4,7478,0.079499997
16,10,4,1959,0.053199999000000005
8,33,4,942,0.275999993
50,97,4,6466,0.307000011
18,56,4,2265,0.0392
81,79,4,10478,0.10000000099999999
19,27,4,2366,0.042300001
1,7,4,6,0.047899999000000006
98,123,4,12732,0.28499999600000003
8,31,4,940,0.26699999
32,76,4,4105,0.046700001
51,17,4,6516,0.045000002000000004
84,35,4,10824,0.0722
71,115,4,9214,0.286000013
8,64,4,973,0.19169999699999998
76,5,4,9754,0.067199998
99,28,4,12767,0.291000009
13,104,4,1663,0.077600002
97,72,4,12551,0.307000011
10,62,4,1231,0.29199999600000004
77,113,4,9992,0.072700001
7,1,4,780,0.022500001000000002
66,28,4,8477,0.291000009
94,15,4,12104,0.1149
76,70,4,9819,0.1162
38,79,4,4888,0.31099999
7,7,4,786,0.046100002
80,116,4,10385,0.069700003
27,19,4,3398,0.06580000400000001
3,78,4,337,0.077500001
53,82,4,6841,0.294999987
69,74,4,8913,0.133300006
52,42,4,6671,0.038600001
85,73,4,10992,0.263999999
14,89,4,1778,0.044199999000000004
88,111,4,11420,0.200000003
74,55,4,9544,0.029899999
31,29,4,3928,0.0418
27,99,4,3478,0.08640000199999999
62,64,4,7993,0.049699999
77,63,4,9942,0.192000002
15,92,4,1911,0.04769999900000001
41,95,4,5294,0.31099999
16,19,4,1968,0.294999987
46,17,4,5866,0.192599997
14,91,4,1780,0.0418
82,48,4,10577,0.282999992
49,48,4,6287,0.289999992
25,56,4,3175,0.07980000200000001
19,125,4,2464,0.057700000999999994
97,7,4,12486,0.0647
32,46,4,4075,0.1963
37,60,4,4739,0.123099998
66,39,4,8488,0.043200000999999995
40,34,4,5103,0.317999989
4,29,4,418,0.287
47,34,4,6013,0.059999999000000005
72,50,4,9279,0.06199999900000001
74,54,4,9543,0.027899998999999998
99,88,4,12827,0.018100001
38,100,4,4909,0.054499999
53,60,4,6819,0.118500002
4,114,4,503,0.198200002
86,6,4,11055,0.122400001
67,73,4,8652,0.111199997
11,65,4,1364,0.30099999899999996
98,92,4,12701,0.020099999
30,98,4,3867,0.078599997
85,89,4,11008,0.144899994
79,65,4,10204,0.208800003
49,15,4,6254,0.050799999000000005
46,22,4,5871,0.33300000399999996
63,72,4,8131,0.103500001
50,96,4,6465,0.296999991
10,16,4,1185,0.300000012
29,128,4,3767,0.074600004
8,130,4,1039,0.178599998
12,102,4,1531,0.303299993
83,49,4,10708,0.275999993
54,38,4,6927,0.0504
96,124,4,12473,0.282999992
50,71,4,6440,0.0854
47,14,4,5993,0.075199999
38,116,4,4925,0.089699998
24,24,4,3013,0.055399999000000005
78,17,4,10026,0.0858
64,58,4,8247,0.068800002
89,41,4,11480,0.045699999000000005
36,2,4,4551,0.256999999
20,118,4,2587,0.15940000099999999
7,3,4,782,0.037500001
50,113,4,6482,0.091300003
66,19,4,8468,0.07050000099999999
19,69,4,2408,0.09809999900000001
74,104,4,9593,0.29199999600000004
40,79,4,5148,0.294
16,116,4,2065,0.190099999
34,97,4,4386,0.041700002
97,83,4,12562,0.054400000999999996
45,102,4,5821,0.268000007
73,72,4,9431,0.09000000400000001
29,6,4,3645,0.307000011
24,59,4,3048,0.071199998
91,107,4,11806,0.26899999399999996
31,128,4,4027,0.148000002
67,3,4,8582,0.0319
73,22,4,9381,0.051899999
39,110,4,5049,0.161799997
2,6,4,135,0.053199999000000005
45,59,4,5778,0.31400001
60,49,4,7718,0.039299997999999996
97,37,4,12516,0.26699999
24,126,4,3115,0.055300000999999994
30,103,4,3872,0.0495
94,126,4,12215,0.073200002
88,40,4,11349,0.0814
84,29,4,10818,0.18289999699999998
88,116,4,11425,0.156399995
17,120,4,2199,0.123899996
15,1,4,1820,0.0228
70,66,4,9035,0.128700003
89,120,4,11559,0.111900002
38,101,4,4910,0.09539999800000001
5,65,4,584,0.063000001
58,85,4,7494,0.0416
66,71,4,8520,0.076399997
46,27,4,5876,0.316000015
14,29,4,1718,0.054299999
47,10,4,5989,0.300000012
44,68,4,5657,0.133399993
33,83,4,4242,0.1294
82,50,4,10579,0.28099998800000003
29,126,4,3765,0.050700000999999995
44,10,4,5599,0.287
76,10,4,9759,0.069899999
93,31,4,11990,0.275999993
71,27,4,9126,0.08680000199999999
55,130,4,7149,0.046500001
9,92,4,1131,0.08800000000000001
18,54,4,2263,0.301999986
20,85,4,2554,0.223299995
41,104,4,5303,0.19869999600000002
58,77,4,7486,0.045000002000000004
73,16,4,9375,0.044399999
6,83,4,732,0.0255
45,32,4,5751,0.070799999
60,22,4,7691,0.037700001000000004
85,122,4,11041,0.181299999
52,51,4,6680,0.040199999
57,103,4,7382,0.28499999600000003
5,96,4,615,0.300000012
24,104,4,3093,0.063699998
50,106,4,6475,0.294999987
16,45,4,1994,0.10189999599999999
3,79,4,338,0.052900000999999995
28,76,4,3585,0.046799999
64,109,4,8298,0.064900003
28,78,4,3587,0.13979999699999998
12,26,4,1455,0.187800005
38,109,4,4918,0.103200004
63,36,4,8095,0.093000002
61,12,4,7811,0.06899999799999999
71,89,4,9188,0.180000007
15,24,4,1843,0.105700001
8,103,4,1012,0.323000014
36,115,4,4664,0.046799999
11,94,4,1393,0.0363
47,13,4,5992,0.045299999
82,13,4,10542,0.316000015
83,12,4,10671,0.296000004
94,62,4,12151,0.32100001
42,20,4,5349,0.28499999600000003
58,48,4,7457,0.057300000999999996
38,128,4,4937,0.133399993
21,19,4,2618,0.040800001
95,13,4,12232,0.0559
42,65,4,5394,0.312999994
77,11,4,9890,0.09440000400000001
23,78,4,2937,0.256999999
44,35,4,5624,0.133200005
91,87,4,11786,0.033
74,3,4,9492,0.191
2,124,4,253,0.108400002
55,25,4,7044,0.307000011
44,116,4,5705,0.148000002
15,96,4,1915,0.109099999
94,65,4,12154,0.310000002
90,33,4,11602,0.053800002
24,77,4,3066,0.273000002
61,23,4,7822,0.043699998
89,23,4,11462,0.31400001
33,70,4,4229,0.083800003
35,71,4,4490,0.275999993
58,20,4,7429,0.055799997999999996
52,38,4,6667,0.0361
16,120,4,2069,0.140400007
74,91,4,9580,0.041700002
100,7,4,12876,0.0374
78,31,4,10040,0.16470000099999998
17,66,4,2145,0.080799997
100,120,4,12989,0.273000002
33,85,4,4244,0.099799998
27,41,4,3420,0.296000004
13,76,4,1635,0.152899995
47,15,4,5994,0.0579
31,40,4,3939,0.303000003
67,74,4,8653,0.11729999599999999
78,117,4,10126,0.081799999
54,90,4,6979,0.1206
5,72,4,591,0.275999993
87,110,4,11289,0.26699999
79,108,4,10247,0.0515
53,48,4,6807,0.050999999000000004
5,70,4,589,0.270999998
66,44,4,8493,0.0986
40,48,4,5117,0.303000003
71,44,4,9143,0.105400003
79,78,4,10217,0.10970000199999999
53,49,4,6808,0.045899998
69,99,4,8938,0.08590000099999999
77,88,4,9967,0.056899998
85,116,4,11035,0.078400001
15,12,4,1831,0.054400000999999996
73,87,4,9446,0.062700003
43,9,4,5468,0.188099995
32,1,4,4030,0.287999988
21,110,4,2709,0.156100005
52,118,4,6747,0.123099998
37,43,4,4722,0.31400001
17,56,4,2135,0.300000012
17,81,4,2160,0.048799999000000004
86,73,4,11122,0.268000007
19,34,4,2373,0.08550000199999999
81,19,4,10418,0.042800002000000004
23,106,4,2965,0.088500001
78,81,4,10090,0.182600006
97,43,4,12522,0.075599998
92,83,4,11912,0.038800001
31,20,4,3919,0.067900002
70,41,4,9010,0.1131
17,42,4,2121,0.300000012
94,70,4,12159,0.287
43,67,4,5526,0.08789999800000001
8,60,4,969,0.067000002
11,126,4,1425,0.1065
16,95,4,2044,0.049699999
34,67,4,4356,0.10369999699999999
77,47,4,9926,0.261000007
87,53,4,11232,0.264999986
91,18,4,11717,0.310600013
16,123,4,2072,0.049199997999999995
89,79,4,11518,0.289999992
100,92,4,12961,0.0348
7,33,4,812,0.28099998800000003
43,43,4,5502,0.31400001
51,6,4,6505,0.301999986
34,39,4,4328,0.308999985
27,61,4,3440,0.056200001
11,30,4,1329,0.289999992
24,7,4,2996,0.291000009
76,23,4,9772,0.0704
70,43,4,9012,0.08560000400000001
87,73,4,11252,0.270999998
25,123,4,3242,0.064999998
3,23,4,282,0.162
47,47,4,6026,0.308999985
2,58,4,187,0.27700001
88,70,4,11379,0.275000006
95,10,4,12229,0.065200001
56,86,4,7235,0.0407
8,36,4,945,0.296000004
87,67,4,11246,0.132799998
99,15,4,12754,0.103200004
98,74,4,12683,0.1083
71,34,4,9133,0.268000007
23,21,4,2880,0.0251
59,25,4,7564,0.275999993
86,116,4,11165,0.062600002
75,124,4,9743,0.11169999800000001
85,129,4,11048,0.077200003
97,11,4,12490,0.07620000099999999
99,68,4,12807,0.282999992
16,37,4,1986,0.34200000799999997
27,28,4,3407,0.0469
2,38,4,167,0.125100002
99,107,4,12846,0.049800000999999997
4,106,4,495,0.291000009
85,39,4,10958,0.082999997
37,87,4,4766,0.055399999000000005
65,89,4,8408,0.07020000400000001
81,61,4,10460,0.27000001100000004
39,14,4,4953,0.275000006
11,102,4,1401,0.298000008
30,92,4,3861,0.077
79,61,4,10200,0.117899999
11,2,4,1301,0.025
74,63,4,9552,0.086199999
79,55,4,10194,0.209700003
85,85,4,11004,0.275999993
51,15,4,6514,0.088100001
39,28,4,4967,0.059799999000000006
79,33,4,10172,0.280000001
7,4,4,783,0.050999999000000004
65,95,4,8414,0.1039
12,8,4,1437,0.0614
17,27,4,2106,0.0462
71,20,4,9119,0.0284
39,60,4,4999,0.305999994
18,34,4,2243,0.08800000000000001
15,129,4,1948,0.09239999900000001
3,54,4,313,0.273600012
32,122,4,4151,0.067500003
56,53,4,7202,0.027799999
17,68,4,2147,0.090400003
22,80,4,2809,0.289999992
68,81,4,8790,0.059099998
95,58,4,12277,0.296999991
80,22,4,10291,0.054099999
12,42,4,1471,0.145899996
60,126,4,7795,0.048700001
44,110,4,5699,0.08640000199999999
55,71,4,7090,0.071400002
41,36,4,5235,0.34200000799999997
62,59,4,7988,0.101499997
81,123,4,10522,0.09960000199999999
80,8,4,10277,0.328999996
48,93,4,6202,0.300000012
80,2,4,10271,0.31400001
77,62,4,9941,0.135499999
20,76,4,2545,0.294999987
83,50,4,10709,0.268000007
69,119,4,8958,0.264999986
64,25,4,8214,0.039900001000000004
10,1,4,1170,0.035500001
100,54,4,12923,0.025
91,50,4,11749,0.273000002
79,62,4,10201,0.20749999600000002
28,68,4,3577,0.286000013
14,94,4,1783,0.049899999
16,102,4,2051,0.127399996
28,64,4,3573,0.063000001
93,117,4,12076,0.280000001
9,106,4,1145,0.303000003
75,15,4,9634,0.0748
37,66,4,4745,0.296999991
27,14,4,3393,0.09480000300000001
44,61,4,5650,0.307000011
28,34,4,3543,0.050099999000000006
85,111,4,11030,0.117899999
3,73,4,332,0.287999988
95,125,4,12344,0.0414
42,44,4,5373,0.301999986
80,37,4,10306,0.291000009
66,118,4,8567,0.27000001100000004
79,9,4,10148,0.135900006
35,112,4,4531,0.043000000999999996
91,62,4,11761,0.303000003
69,54,4,8893,0.065099999
96,56,4,12405,0.056200001
90,97,4,11666,0.0264
22,60,4,2789,0.059700000999999996
55,75,4,7094,0.084299996
72,130,4,9359,0.045000002000000004
76,62,4,9811,0.11410000199999999
11,12,4,1311,0.268000007
20,129,4,2598,0.206400007
77,10,4,9889,0.077600002
71,97,4,9196,0.10920000099999999
75,78,4,9697,0.23199999300000002
30,94,4,3863,0.12839999800000002
20,38,4,2507,0.300000012
48,5,4,6114,0.29199999600000004
87,37,4,11216,0.160699993
55,31,4,7050,0.062600002
75,35,4,9654,0.273000002
88,38,4,11347,0.094099998
23,104,4,2963,0.076899998
95,121,4,12340,0.282000005
14,18,4,1707,0.301999986
55,54,4,7073,0.0462
13,124,4,1683,0.131999999
26,59,4,3308,0.091799997
21,90,4,2689,0.0713
55,60,4,7079,0.09309999599999999
34,124,4,4413,0.09650000199999999
59,27,4,7566,0.27700001
76,93,4,9842,0.14579999400000002
8,2,4,911,0.0295
71,15,4,9114,0.0539
45,98,4,5817,0.068000004
87,87,4,11266,0.183599994
55,49,4,7068,0.0307
1,24,4,23,0.062899999
28,35,4,3544,0.083800003
48,113,4,6222,0.24410000399999998
74,36,4,9525,0.26300001100000003
74,61,4,9550,0.09120000199999999
94,111,4,12200,0.268000007
67,121,4,8700,0.277999997
3,130,4,389,0.326000005
78,43,4,10052,0.270999998
65,130,4,8449,0.273000002
66,35,4,8484,0.07389999900000001
6,61,4,710,0.059900000999999994
44,33,4,5622,0.116700001
30,117,4,3886,0.0403
10,31,4,1200,0.28499999600000003
56,63,4,7212,0.077500001
47,95,4,6074,0.282999992
91,31,4,11730,0.146699995
28,105,4,3614,0.044599999
79,73,4,10212,0.167600006
29,97,4,3736,0.106799997
85,91,4,11010,0.033300001
24,115,4,3104,0.106700003
99,76,4,12815,0.0319
70,15,4,8984,0.041499997999999996
55,95,4,7114,0.323000014
75,92,4,9711,0.040399998
63,63,4,8122,0.08749999900000001
21,65,4,2664,0.11680000300000001
93,7,4,11966,0.074000001
84,26,4,10815,0.097000003
66,37,4,8486,0.048
68,67,4,8776,0.16779999399999998
8,10,4,919,0.270999998
20,22,4,2491,0.050799999000000005
53,71,4,6830,0.08800000000000001
2,34,4,163,0.275999993
63,54,4,8113,0.09210000199999999
85,51,4,10970,0.26699999
12,76,4,1505,0.071000002
87,32,4,11211,0.13140000400000001
53,81,4,6840,0.078400001
100,79,4,12948,0.312000006
27,7,4,3386,0.317000002
89,82,4,11521,0.282000005
75,53,4,9672,0.030300001
81,127,4,10526,0.0999
51,125,4,6624,0.061799999
67,12,4,8591,0.046999998
87,43,4,11222,0.28099998800000003
10,10,4,1179,0.280000001
94,125,4,12214,0.146200001
16,70,4,2019,0.0605
3,74,4,333,0.282000005
87,86,4,11265,0.291000009
21,67,4,2666,0.06899999799999999
28,85,4,3594,0.27700001
24,81,4,3070,0.289000005
60,124,4,7793,0.068099998
80,101,4,10370,0.275999993
72,1,4,9230,0.1998
10,26,4,1195,0.261000007
83,38,4,10697,0.260199994
22,92,4,2821,0.129500002
11,19,4,1318,0.165600002
72,88,4,9317,0.09520000199999999
87,98,4,11277,0.179100007
65,70,4,8389,0.094599999
26,51,4,3300,0.194000006
14,33,4,1722,0.296999991
48,50,4,6159,0.31400001
70,127,4,9096,0.17100000399999998
61,20,4,7819,0.06580000400000001
16,12,4,1961,0.078400001
19,36,4,2375,0.123899996
23,130,4,2989,0.182400003
23,17,4,2876,0.069300003
4,20,4,409,0.272000015
44,27,4,5616,0.314999998
99,114,4,12853,0.300000012
3,82,4,341,0.054400000999999996
44,111,4,5700,0.092
71,75,4,9174,0.082400002
99,62,4,12801,0.310000002
63,90,4,8149,0.0273
26,108,4,3357,0.0898
86,46,4,11095,0.289999992
21,123,4,2722,0.075199999
10,102,4,1271,0.291000009
92,8,4,11837,0.066399999
63,57,4,8116,0.088399999
79,85,4,10224,0.09749999599999999
50,115,4,6484,0.15940000099999999
9,72,4,1111,0.075900003
65,78,4,8397,0.041900001
36,101,4,4650,0.10199999800000001
86,16,4,11065,0.326999992
55,7,4,7026,0.138099998
31,66,4,3965,0.273000002
87,35,4,11214,0.08789999800000001
46,31,4,5880,0.0581
27,102,4,3481,0.0374
92,65,4,11894,0.187199995
54,112,4,7001,0.312999994
87,69,4,11248,0.273000002
47,116,4,6095,0.186399996
52,8,4,6637,0.170599997
42,14,4,5343,0.263999999
32,37,4,4066,0.09749999599999999
62,77,4,8006,0.0493
45,11,4,5730,0.280000001
6,121,4,770,0.335999995
38,8,4,4817,0.26300001100000003
11,109,4,1408,0.289000005
62,23,4,7952,0.070799999
12,33,4,1462,0.296999991
55,28,4,7047,0.305999994
83,57,4,10716,0.24400000300000002
75,58,4,9677,0.0298
4,21,4,410,0.273999989
28,104,4,3613,0.046100002
63,21,4,8080,0.061299998
43,30,4,5489,0.310000002
60,45,4,7714,0.05519999900000001
48,26,4,6135,0.314999998
26,26,4,3275,0.027899998999999998
40,66,4,5135,0.31400001
27,110,4,3489,0.100400001
38,77,4,4886,0.291000009
84,22,4,10811,0.049800000999999997
78,27,4,10036,0.057100002000000004
89,80,4,11519,0.273999989
98,124,4,12733,0.294
47,122,4,6101,0.0447
69,59,4,8898,0.131999999
18,94,4,2303,0.057300000999999996
69,31,4,8870,0.260199994
54,115,4,7004,0.08309999900000001
62,53,4,7982,0.145699993
55,77,4,7096,0.0614
24,12,4,3001,0.307000011
59,74,4,7613,0.0559
21,20,4,2619,0.0244
90,73,4,11642,0.254999995
31,32,4,3931,0.103299998
99,30,4,12769,0.0548
96,67,4,12416,0.312999994
29,86,4,3725,0.26699999
47,64,4,6043,0.095799997
70,22,4,8991,0.0416
38,81,4,4890,0.307999998
72,40,4,9269,0.0572
1,79,4,78,0.09189999800000001
4,64,4,453,0.072300002
71,80,4,9179,0.126800001
67,86,4,8665,0.076399997
36,90,4,4639,0.308999985
62,11,4,7940,0.0748
89,86,4,11525,0.025699998999999998
25,35,4,3154,0.059799999000000006
28,54,4,3563,0.19110000100000002
34,62,4,4351,0.09669999800000001
1,125,4,124,0.1197
49,130,4,6369,0.0195
89,34,4,11473,0.172600001
73,58,4,9417,0.036800001
94,71,4,12160,0.289999992
84,14,4,10803,0.31099999
15,43,4,1862,0.11659999900000001
79,67,4,10206,0.268000007
69,24,4,8863,0.09000000400000001
69,18,4,8857,0.059099998
14,95,4,1784,0.059099998
43,77,4,5536,0.27900001399999996
87,23,4,11202,0.104999997
54,25,4,6914,0.307999998
91,75,4,11774,0.28099998800000003
54,12,4,6901,0.158399999
13,16,4,1575,0.168899998
48,106,4,6215,0.310000002
19,104,4,2443,0.057999998
48,66,4,6175,0.151199996
52,69,4,6698,0.046500001
45,31,4,5750,0.328200012
71,33,4,9132,0.26699999
53,31,4,6790,0.1131
15,71,4,1890,0.0482
11,106,4,1405,0.29199999600000004
90,119,4,11688,0.096799999
96,84,4,12433,0.023499999
57,10,4,7289,0.0999
69,95,4,8934,0.093000002
87,100,4,11279,0.294999987
68,89,4,8798,0.116400003
32,60,4,4089,0.067000002
13,90,4,1649,0.053599997999999996
61,106,4,7905,0.033100002
24,62,4,3051,0.068000004
96,111,4,12460,0.287999988
61,100,4,7899,0.298000008
85,130,4,11049,0.058699999
73,40,4,9399,0.062899999
55,44,4,7063,0.049199997999999995
64,100,4,8289,0.294
25,101,4,3220,0.0594
96,128,4,12477,0.035300002000000004
36,99,4,4648,0.051800001
92,32,4,11861,0.286000013
68,51,4,8760,0.134100005
12,53,4,1482,0.19799999899999998
90,46,4,11615,0.289999992
3,34,4,293,0.277999997
65,20,4,8339,0.075199999
